created_at,text,coordinates,hashtags
2020-05-24 21:46:52,“Baby be the one??” Somewhere Hal Sutton is howling ... #CapitalOnesTheMatch,,"[{'text': 'CapitalOnesTheMatch', 'indices': [56, 76]}]"
2020-05-24 21:46:53,"En realidad el estadio de Mazatlán está bastante simple. Pequeño y austero.

Creo que es más la alharaca que han he… https://t.co/FqsKjRhCVX",,[]
2020-05-24 21:46:54,Tom is making me feel slightly better about my very below average golf game,,[]
2020-05-24 21:46:55,"@ReginaRG20 @MarcoAn02420519 @CarlosLoret @GobiernoMX Loret es un farsante, mercenario, a el le pagan para tratar d… https://t.co/STol7pyPCh",,[]
2020-05-24 21:46:56,Yo me hago una doble y me siento pro,,[]
2020-05-24 21:46:58,Como no amarte 😍😍❤️,,[]
2020-05-24 21:46:58,@BombilloT @salinadelarenta @HeroeDelDistrit @Planeta_Wrest @luchalibreonlin @LuchaCentralCom @maskedrepublic… https://t.co/hxHsmzWtth,,[]
2020-05-24 21:46:59,Y es que no sabes cuanto duele el amor 💔,,[]
2020-05-24 21:47:00,Going to Cali flying over mountains and having the plane drop for 10 seconds,,[]
2020-05-24 21:47:00,@QTRResearch @JeffMacke $23 USDMXN give or take https://t.co/oSupm13lev,,[]
2020-05-24 21:47:00,@lery_ann Graciasssss,,[]
2020-05-24 21:47:01,¡Vamonos! #Valencia😎 #medicallife💉 #Medicina📚 #viviresincreíble👌 #Domingo⚽ en Pueblo San Miguel Ajusco https://t.co/u4nP65QF8b,"{'type': 'Point', 'coordinates': [-99.20059426, 19.22503029]}","[{'text': 'Valencia', 'indices': [10, 19]}, {'text': 'medicallife', 'indices': [21, 33]}, {'text': 'Medicina', 'indices': [35, 44]}, {'text': 'viviresincreíble', 'indices': [46, 63]}, {'text': 'Domingo', 'indices': [65, 73]}]"
2020-05-24 21:47:02,@Yasabrs1 Todo,,[]
2020-05-24 21:47:01,Perfect day at the home course @GolfSouthHampt. https://t.co/vmCCQpooXf,,[]
2020-05-24 21:47:02,Sin piernas no hay paraíso !! https://t.co/f1cnhGAkyZ,,[]
2020-05-24 21:47:03,@adrianarios002 Hola hermosa,,[]
2020-05-24 21:47:04,Gracias.,,[]
2020-05-24 21:47:05,"@OmarMG10 grax, yo siempre 😌😌",,[]
2020-05-24 21:47:05,@cianobacteriaaa @leodiaz_escribe @DrMolinaCalzada @julioastillero Hay gente que no entiende que no entiende. Esto… https://t.co/Ls5CemELgm,,[]
2020-05-24 21:47:05,Tan Yo!!!,,[]
2020-05-24 21:47:06,Domingo de echar tequilita con el viejón. 🤠,,[]
2020-05-24 21:47:06,@Gabo_Ayala @LaloGonzalezM Yo también!!,,[]
2020-05-24 21:47:06,@ALunaSilva @NTelevisaPuebla @SnAndresOficial @KariPerezPopoca @PC_Estatal https://t.co/YWvEcXlVvh,,[]
2020-05-24 21:47:06,@HistoriaPedro @celerin7 Bonapartismo Y Lucha Campesina En La Costa Grande De Guerrero,,[]
2020-05-24 21:47:06,@dbnydb @FruitKace Me too,,[]
2020-05-24 21:47:07,#OrgullosamenteABC gracias Denisse por sumar,,"[{'text': 'OrgullosamenteABC', 'indices': [0, 18]}]"
2020-05-24 21:47:08,Que asco dude 🙃🧡🤮,,[]
2020-05-24 21:47:10,Nadie es perfecto en la vida. https://t.co/FaFZhYxLbI,,[]
2020-05-24 21:47:11,@_ham_2 @WRsSpurrierMSU @Bigtanktv @CoachBennett_WR @Coach_Troy_R @Coach_DiRi @Grind_TimeSSU @BJ_Johnson23… https://t.co/eddgckQrEZ,,[]
2020-05-24 21:47:11,@Museodehistoria 1,,[]
2020-05-24 21:47:12,"@MonyDerreza Justo ahorita con la platica me hiciste acordarme y si, la verdad eran increíbles esos días 😍",,[]
2020-05-24 21:47:13,@Ap_leeRoyal @leoramos88 Hermoso bombón.,,[]
2020-05-24 21:47:14,"""Suck that, Chuck!"" 😂😂😂",,[]
2020-05-24 21:47:15,Las dos cosas,,[]
2020-05-24 21:47:16,OHHH MY LORD,,[]
2020-05-24 21:47:16,WOW. @TomBrady WHAT A FUCKIN SHOT,,[]
2020-05-24 21:47:18,@JTG28279799 Unas ricas mamadotas,,[]
2020-05-24 21:47:19,Para calmar la puta ansiedad ... https://t.co/v1TDYwWA7V,,[]
2020-05-24 21:47:19,"¡TAMPICO MADERO SE QUEDARÁ SIN FÚTBOL!😭

Luis Castillo de Récord asegura que Tampico y Madero se quedará sin equipo… https://t.co/KMKez1PR8w",,[]
2020-05-24 21:47:19,@RamMaravilla ¿Un SS que le sobre? Me tiene bloqueado el puñetas.,,[]
2020-05-24 21:47:20,Hoy he disfrutado mi lectura del Teoría del Delito y cocinar spaguetis con camarones y verdura estilo chino.,,[]
2020-05-24 21:47:20,Tom has redeemed himself!!!#TheMatch,,"[{'text': 'TheMatch', 'indices': [27, 36]}]"
2020-05-24 21:47:20,JAJAJAJAJAJAJAJA,,[]
2020-05-24 21:47:23,@Jordan1215 😆😆😆,,[]
2020-05-24 21:47:23,What a fucking shot hahahah @TomBrady,,[]
2020-05-24 21:47:24,TB!!,,[]
2020-05-24 21:47:24,💜,,[]
2020-05-24 21:47:24,"Nacos, así se les dice",,[]
2020-05-24 21:47:25,"Nuevos flashes disponibles en sagrado_cdmx en Mexico City, Mexico https://t.co/BIdVLSZRbn","{'type': 'Point', 'coordinates': [-99.1332, 19.4326]}",[]
2020-05-24 21:47:25,@ParejaXalapa2 20cm,,[]
2020-05-24 21:47:27,@DorantesAzul No mueras nunca,,[]
2020-05-24 21:47:27,I feel you bro https://t.co/ckgvSiwxiZ,,[]
2020-05-24 21:47:27,Hicieron Match conmigo en tinder para pedirme trabajo en el. INAH,,[]
2020-05-24 21:47:28,Holy Fuck @TomBrady that was amazing. Omg. #TheMatch #CapitalOnesTheMatch,,"[{'text': 'TheMatch', 'indices': [43, 52]}, {'text': 'CapitalOnesTheMatch', 'indices': [53, 73]}]"
2020-05-24 21:47:28,Well there it is!!!,,[]
2020-05-24 21:47:29,"Te viste muy bondadoso, además del asado yo le daría fila India durante un mes después de cada entrenamiento",,[]
2020-05-24 21:47:30,@KarlaQuirogaZ Ah osea si me quieres muerttooo arre psss,,[]
2020-05-24 21:47:31,@youbeenafan_04 😂ijs,,[]
2020-05-24 21:47:31,#JoeBidenIsRacist,,"[{'text': 'JoeBidenIsRacist', 'indices': [0, 17]}]"
2020-05-24 21:47:32,Domingo de señores enojados. https://t.co/XWHW9R1gDP,,[]
2020-05-24 21:47:33,Qué me dices del tiro que se acaba de aventar mi @TomBrady de toda la vida ?? 😱😱😱 @karlita_krystel,,[]
2020-05-24 21:47:34,@ChrisEvans 🤣🤣😂🤣🤣,,[]
2020-05-24 21:47:34,Feliz domingo a todos mis Liberfans !! https://t.co/zDEjdN6byK,,[]
2020-05-24 21:47:34,#NuevaFotoDePerfil...😍😍😍 https://t.co/Luuez2hYQh,,"[{'text': 'NuevaFotoDePerfil', 'indices': [0, 18]}]"
2020-05-24 21:47:35,I just called that shot in the air. @TomBrady,,[]
2020-05-24 21:47:35,he is one sick son of a bitch for this,,[]
2020-05-24 21:47:35,"Me da risa que vivi primero una pandemia, que el verdadero amor",,[]
2020-05-24 21:47:36,"@vane_eguidazu Así te queremos Vane incondicionalmente tuyo....""tu la misma siempre tu, amistad ternura que se yo .… https://t.co/uJ8qABAqs8",,[]
2020-05-24 21:47:36,@ZezzLob 0/,,[]
2020-05-24 21:47:37,Y'all watching Peyton Tom Tiger and Phil?,,[]
2020-05-24 21:47:38,HOLY SHIT BRADY SPUN ONE BACK IN,,[]
2020-05-24 21:47:38,quoi de neuf? https://t.co/UVcFpUYtrO,,[]
2020-05-24 21:47:40,"Del Tianguis, wey. Alv!!",,[]
2020-05-24 21:47:42,https://t.co/1Xzz1OUdQT,,[]
2020-05-24 21:47:42,"You will never always be motivated.. so you must learn to be disciplined..
.
.
.
.
.
.
📣♥️🇲🇽🔋🧲
#diariodeunamochila… https://t.co/PVEmrh7DCO","{'type': 'Point', 'coordinates': [-100.9305268, 21.1686233]}","[{'text': 'diariodeunamochila', 'indices': [95, 114]}]"
2020-05-24 21:47:43,@Alemania_1eroC OPERACIÓN QUÉ???,,[]
2020-05-24 21:47:43,@teresuch Ño,,[]
2020-05-24 21:47:44,"#YoMerol en Mexico City, Mexico https://t.co/2qoCQn6nVp","{'type': 'Point', 'coordinates': [-99.1332, 19.4326]}","[{'text': 'YoMerol', 'indices': [0, 8]}]"
2020-05-24 21:47:44,"@DonPorfifirio @CitlaHM Excelente respuesta General, a la senadora no le dió tiempo ni de ponerle crema, queso y sa… https://t.co/DkeMsM5kPm",,[]
2020-05-24 21:47:45,What just happen!? #TheMatch2,,"[{'text': 'TheMatch2', 'indices': [19, 29]}]"
2020-05-24 21:47:46,@SonyChannelMX I did it! https://t.co/7yLjH0VKh9,,[]
2020-05-24 21:47:46,500 views 🥺,,[]
2020-05-24 21:47:47,Lmao at Tom making that shot holy shit,,[]
2020-05-24 21:47:47,@DivinoGonzalez hey,,[]
2020-05-24 21:47:48,Yo por siempre contigo quiero estar 🙏🏻❤️,,[]
2020-05-24 21:47:48,"@MaguMonero Luego entonces, desde tu punto de vista,  tendría que crear  pánico a la población. Toca al  Presidente… https://t.co/7qprryzjF2",,[]
2020-05-24 21:47:50,Estoy enojada contigo. 🤬 Lo voy a pensar. 🙄,,[]
2020-05-24 21:47:50,Publican un video grabado desde la cubierta del primer petrolero iraní que transporta combustible a Venezuela https://t.co/7jiTrYh5gl,,[]
2020-05-24 21:47:50,Brady just shut everyone down. “Get some of that medicine.” @TomBrady,,[]
2020-05-24 21:47:51,@joncoopertweets @Kathtinderfire Because he’s a lyin hypocrite?,,[]
2020-05-24 21:47:51,"Participen amigos...

Nos costó un huevo salir corriendo del InnovaSports con esas gorras para ustedes...

Ahí está… https://t.co/7tjaHpN4co",,[]
2020-05-24 21:47:52,"#SweetNight1Itunes #kimtaehyung #SweetNightToTheWorld #HistoryMakerV 
Ojalá cuando despierte sea un tendencia :)",,"[{'text': 'SweetNight1Itunes', 'indices': [0, 18]}, {'text': 'kimtaehyung', 'indices': [19, 31]}, {'text': 'SweetNightToTheWorld', 'indices': [32, 53]}, {'text': 'HistoryMakerV', 'indices': [54, 68]}]"
2020-05-24 21:47:54,Pues otro domingo mas de Netflix  🤷‍♂️,,[]
2020-05-24 21:47:54,Wow!  #TheMatch,,"[{'text': 'TheMatch', 'indices': [6, 15]}]"
2020-05-24 21:47:56,You gotta be kidding me,,[]
2020-05-24 21:47:59,"Special interest groups never want equal treatment.

They always demand special treatment. 

Always.",,[]
2020-05-24 21:48:01,@Emilirc414 Jajajajajajajjaaajajajajajajajajajajja https://t.co/RqkyaE0qvT,,[]
2020-05-24 21:48:02,@GobiernoMX @LuisaAlcalde Tirando dinero a la basura hasta al cambiarle el nombre,,[]
2020-05-24 21:48:03,I fucking hate TB12 but THAT was one hell of a fucking chip in,,[]
2020-05-24 21:48:03,Ptm.,,[]
2020-05-24 21:48:04,"Le francés es tan hermoso. Si tienen espacio en el #aislamiento, aprendan o repasen una tercera o cuarta lengua.… https://t.co/nPV24y1fzf",,"[{'text': 'aislamiento', 'indices': [51, 63]}]"
2020-05-24 21:48:05,#GOAT @TomBrady,,"[{'text': 'GOAT', 'indices': [0, 5]}]"
2020-05-24 21:48:05,"Splatoon 3
A new entry to the Onimusha Franchise 
A revitalization of the Ogre Battle franchise",,[]
2020-05-24 21:48:08,I done made you a believer,,[]
2020-05-24 21:48:09,"Cuiden de su persona, para dar lo mejor de nosotros a otros https://t.co/FygUYXrcd0",,[]
2020-05-24 21:48:09,THAT WAS ELECTRIC!,,[]
2020-05-24 21:48:09,"@laloeluna Es un fútbol donde todo pasa de un día a otro, aquí los reglamentos y las normas se hicieron para NO res… https://t.co/Sa5Ihaq202",,[]
2020-05-24 21:48:09,@aleman_23 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,,[]
2020-05-24 21:48:10,@HernanCruzG @berni_garcia La misma pregunta que @HernanCruzG,,[]
2020-05-24 21:48:11,@Eugene_Scott Don’t lock your doors either lol. Why even have door locks for that matter?,,[]
2020-05-24 21:48:11,@MarvanMaria @faby_lovelove @Claudiashein https://t.co/6tfxjTe3iL,,[]
2020-05-24 21:48:12,@DIFEM_ @Edomex La familia disfrutemos los momentos las etapas de cada uno de nuestros hijos  porque no sabemos si  hay un mañana,,[]
2020-05-24 21:48:13,@jverav123h @lximenezfyvie Muy alto,,[]
2020-05-24 21:48:14,"Un poco de mototerapia, escapadita corta al Nevado de Toluca. Aunque estaba cerrado el acceso, aligera el encierro.… https://t.co/VTvrGHlWTa","{'type': 'Point', 'coordinates': [-99.6627262, 19.26251693]}",[]
2020-05-24 21:48:14,Holy shit that shot! #TheMatch2,,"[{'text': 'TheMatch2', 'indices': [21, 31]}]"
2020-05-24 21:48:17,Most Brady thing ever!!!,,[]
2020-05-24 21:48:17,@NikkiHaley,,[]
2020-05-24 21:48:18,@licanakari @_koreanaa La neta,,[]
2020-05-24 21:48:20,@James_Sullivan5 I called that right when the guy said your just Tom Brady mad.,,[]
2020-05-24 21:48:24,GOAT 🐐 #TheMatch 😂,,"[{'text': 'TheMatch', 'indices': [7, 16]}]"
2020-05-24 21:48:24,@jet7111 Sort of commenting...but mainly needling everyone and being Charles,,[]
2020-05-24 21:48:25,can you not change your profile pic on SoundCloud? Or am I just dumb lol,,[]
2020-05-24 21:48:26,"Felices 40, querido @sopitas !!! Ya casi me alcanzas. Un abrazo.",,[]
2020-05-24 21:48:26,"con las únicas personas con las que hablo diario son los bois 
los tkm bois que vean esto",,[]
2020-05-24 21:48:28,Brady need to down a shot of brown liquor after that stroke #TheMatch2,,"[{'text': 'TheMatch2', 'indices': [60, 70]}]"
2020-05-24 21:48:28,Verga que bolas este disco de Adrenalina Caribe ♥️ lo tiene todo! https://t.co/R1QNeNEpfJ,,[]
2020-05-24 21:48:28,"Que rollo banda, vamos a dar un pequeño rol a soriana transismica.",,[]
2020-05-24 21:48:28,"I wanna make tiktoks with me and my husband, but I don't want us to be another ""straight"" couple on the internet ta… https://t.co/Y18J33tBvF",,[]
2020-05-24 21:48:29,Donde fue querido @PedroHacesSordo    Por lo pronto disfruta @hotelelcano   @acapulco. @NotarioOchoa,,[]
2020-05-24 21:48:33,Netflix ando chill y Solimán. 🤭🍺,,[]
2020-05-24 21:48:33,@lizelich Aparte por unas pinches galletas jajaja. Eso es ser hambriado. Qué desagradable,,[]
2020-05-24 21:48:33,@BuffyWicks @GeorgeLakoff So good to hear from George Lakoff!,,[]
2020-05-24 21:48:33,Yo siempre te voy a tener tu canastita de pan dulce en casa pal café! 🥐🥮🧁☕️,,[]
2020-05-24 21:48:34,@Rubiu5 el meme se ha actualizado JAAJJAAJJA https://t.co/NN9LMYkdEL,,[]
2020-05-24 21:48:36,@santiagojcruz @Mau_Ortega_V @AmadorAguillon @ErickOH_AC @bramaccimmyt @Jelle_VanLoon @MasAgroGto @ACCIMMYT… https://t.co/HSM6bdlLPR,,[]
2020-05-24 21:48:36,Sudo más en el baño q haciendo ejercicio 😫,,[]
2020-05-24 21:48:39,@nicolascardonav Este será mi nuevo mantra...!!!,,[]
2020-05-24 21:48:40,@marianahglez Wacala,,[]
2020-05-24 21:48:40,"@JohnMAckerman @Signa_Lab @article19mex Sin Yolanda, Marica rmen",,[]
2020-05-24 21:48:41,@NikkiHaley,,[]
2020-05-24 21:48:43,"How much radiation in Bq we have in 10^28 atoms of Plutonium-238 after 100years?   After Fukushima is still 1,25.10… https://t.co/wO4PvrLMO0",,[]
2020-05-24 21:48:47,"Qué lo que piensan esos tipos que apenas te siguen y ya te stalkean, no y lo peor es que después entras a su perfil… https://t.co/PpJfPdhk1r",,[]
